6.758563518524169922e-01,6.615971326828002930e-01,6.593223214149475098e-01,6.529822349548339844e-01,6.508364677429199219e-01,6.451886892318725586e-01,6.446805000305175781e-01,6.442927122116088867e-01,6.434105038642883301e-01,6.419330835342407227e-01
7.012590169906616211e-01,6.847848296165466309e-01,6.834911108016967773e-01,6.772438883781433105e-01,6.766126751899719238e-01,6.763140559196472168e-01,6.717040538787841797e-01,6.655333042144775391e-01,6.653883457183837891e-01,6.647223234176635742e-01
7.380243539810180664e-01,7.055246233940124512e-01,7.009927034378051758e-01,6.977177262306213379e-01,6.949679255485534668e-01,6.945670843124389648e-01,6.911856532096862793e-01,6.911573410034179688e-01,6.905189156532287598e-01,6.902118325233459473e-01
